model,J,status,value,time,1,2,3,4,5,6,7,8,9,10
定式化1,1,Optimal,64.0,0.009,job1
定式化2,1,Optimal,64.0,0.009,job1
定式化3,1,Optimal,64.0,0.01,job1
定式化5,1,Optimal,64.0,0.007,job1
定式化1,2,Optimal,389.0,0.013,job2,job1
定式化2,2,Optimal,389.0,0.01,job2,job1
定式化3,2,Optimal,389.0,0.301,job2,job1
定式化5,2,Optimal,389.0,0.012,job2,job1
定式化1,3,Optimal,761.0,0.016,job2,job1,job3
定式化2,3,Optimal,761.0,0.013,job2,job1,job3
定式化3,3,Optimal,761.0,0.315,job2,job1,job3
定式化5,3,Optimal,761.0,0.016,job2,job1,job3
定式化1,4,Optimal,1499.0,0.015,job2,job1,job4,job3
定式化2,4,Optimal,1499.0,0.017,job2,job1,job4,job3
定式化3,4,Optimal,1499.0,0.388,job2,job1,job4,job3
定式化5,4,Optimal,1499.0,0.069,job2,job1,job4,job3
定式化1,5,Optimal,3731.0,0.03,job2,job1,job4,job3,job5
定式化2,5,Optimal,3731.0,1.572,job2,job1,job4,job3,job5
定式化3,5,Optimal,3731.0,0.722,job2,job1,job4,job3,job5
定式化5,5,Optimal,3731.0,0.217,job2,job1,job4,job3,job5
定式化1,6,Optimal,5134.0,0.071,job6,job1,job4,job3,job5,job2
定式化2,6,Optimal,5134.0,1.515,job6,job1,job4,job3,job5,job2
定式化3,6,Optimal,5134.0,1.154,job6,job1,job4,job3,job5,job2
定式化5,6,Optimal,5134.0,0.806,job6,job1,job3,job4,job5,job2
定式化1,7,Optimal,6160.0,0.356,job6,job1,job3,job4,job5,job7,job2
定式化2,7,Optimal,6160.0,1.918,job6,job1,job3,job4,job5,job7,job2
定式化3,7,Optimal,6160.0,1.664,job6,job1,job3,job4,job5,job7,job2
定式化5,7,Optimal,6160.0,2.823,job6,job1,job3,job4,job5,job7,job2
定式化1,8,Optimal,9697.0,1.159,job6,job1,job3,job4,job8,job5,job7,job2
定式化2,8,Optimal,9697.0,2.685,job6,job1,job3,job4,job8,job5,job7,job2
定式化3,8,Optimal,9697.0,3.116,job6,job1,job3,job4,job8,job5,job7,job2
定式化5,8,Optimal,9697.0,24.333,job6,job1,job3,job4,job8,job5,job7,job2
定式化1,9,Optimal,14559.0,5.234,job6,job1,job3,job4,job9,job8,job5,job7,job2
定式化2,9,Optimal,14559.0,4.402,job6,job1,job3,job4,job9,job8,job5,job7,job2
定式化3,9,Optimal,14559.0,6.443,job6,job1,job3,job4,job9,job8,job5,job7,job2
定式化5,9,Optimal,14559.0,300.282,job6,job1,job3,job4,job9,job8,job5,job7,job2
定式化1,10,Optimal,16197.0,12.734,job6,job1,job3,job4,job10,job9,job8,job5,job7,job2
定式化2,10,Optimal,16197.0,9.936,job6,job1,job3,job4,job10,job9,job8,job5,job7,job2
定式化3,10,Optimal,16197.0,7.664,job6,job1,job3,job4,job10,job9,job8,job5,job7,job2
定式化5,10,Optimal,16215.0,300.462,job6,job1,job3,job4,job10,job8,job9,job5,job7,job2
